Date,dew,humidity,pm1,pm10,pm25,pressure,temperature,wind-speed,aqi_value,aqi_category
2019-10-31,13.0,82.0,63.0,58.0,85.0,1019.0,17.4,1.5,85.0,Moderate
2019-11-01,13.0,79.5,76.0,54.0,99.0,1019.0,16.5,1.0,99.0,Moderate
2019-11-02,14.0,88.0,100.0,45.0,124.0,1020.5,16.5,1.5,124.0,Unhealthy for Sensitive Groups
2019-11-03,14.0,82.0,,,127.0,1020.0,18.0,1.2,127.0,Unhealthy for Sensitive Groups
2019-11-04,14.0,84.5,64.0,34.0,93.0,1019.0,17.0,1.3,93.0,Moderate
2019-11-05,13.5,84.5,65.0,41.0,97.0,1017.0,17.0,1.2,97.0,Moderate
2019-11-06,13.0,84.5,93.0,52.0,142.0,1016.0,16.5,1.5,142.0,Unhealthy for Sensitive Groups
2019-11-07,14.0,79.5,83.0,47.0,137.0,1017.5,18.0,1.2,137.0,Unhealthy for Sensitive Groups
2019-11-08,14.0,84.5,86.0,52.0,134.0,1019.5,16.5,1.2,134.0,Unhealthy for Sensitive Groups
2019-11-09,13.5,82.0,78.0,36.0,132.0,1020.0,16.7,1.2,132.0,Unhealthy for Sensitive Groups
2019-11-10,13.0,85.0,66.0,34.0,85.0,1019.0,17.0,1.4,85.0,Moderate
2019-11-11,13.0,82.0,72.0,37.0,86.0,1017.5,16.3,1.5,86.0,Moderate
2019-11-12,13.5,85.0,84.0,49.0,106.0,1019.0,16.0,1.5,106.0,Unhealthy for Sensitive Groups
2019-11-13,13.5,84.5,81.0,54.0,116.0,1022.0,16.5,1.2,116.0,Unhealthy for Sensitive Groups
2019-11-14,13.0,79.5,61.0,33.0,117.0,1023.0,15.5,1.2,117.0,Unhealthy for Sensitive Groups
2019-11-15,13.0,82.0,79.0,52.0,102.0,1021.0,17.4,1.0,102.0,Unhealthy for Sensitive Groups
2019-11-16,13.5,84.5,85.0,54.0,99.0,1020.0,15.0,1.2,99.0,Moderate
2019-11-17,13.5,87.0,85.0,55.0,99.0,1019.0,16.0,1.2,99.0,Moderate
2019-11-18,13.0,84.5,100.0,69.0,124.0,1019.0,17.0,1.2,124.0,Unhealthy for Sensitive Groups
2019-11-19,13.0,87.0,148.0,73.0,154.0,1019.0,15.0,1.0,154.0,Unhealthy
2019-11-20,12.5,84.5,136.0,74.0,158.0,1020.0,15.3,1.0,158.0,Unhealthy
2019-11-21,12.0,82.0,152.0,85.0,158.0,1021.5,15.0,1.0,158.0,Unhealthy
2019-11-22,11.5,82.0,142.0,81.0,155.0,1021.5,14.1,1.0,155.0,Unhealthy
2019-11-23,11.5,84.5,136.0,79.0,155.0,1020.5,14.0,1.0,155.0,Unhealthy
2019-11-24,12.5,93.0,144.0,60.0,158.0,1019.5,14.0,1.0,158.0,Unhealthy
2019-11-25,12.0,87.0,153.0,72.0,156.0,1021.0,15.0,1.0,156.0,Unhealthy
2019-11-26,12.0,84.5,146.0,75.0,157.0,1021.5,14.5,1.0,157.0,Unhealthy
2019-11-27,11.0,82.0,137.0,90.0,156.0,1022.0,14.5,1.2,156.0,Unhealthy
2019-11-28,8.5,71.5,112.0,75.0,151.0,1022.0,12.5,1.0,151.0,Unhealthy
2019-11-29,7.0,66.5,112.0,80.0,151.0,1021.0,14.0,1.0,151.0,Unhealthy
2019-11-30,7.0,73.5,,,134.0,1019.5,11.0,1.2,134.0,Unhealthy for Sensitive Groups
2019-12-01,6.5,73.5,83.0,51.0,119.0,1019.5,10.5,1.5,119.0,Unhealthy for Sensitive Groups
2019-12-02,8.0,82.0,101.0,63.0,119.0,1020.0,11.5,1.2,119.0,Unhealthy for Sensitive Groups
2019-12-03,8.5,84.0,116.0,68.0,137.0,1019.5,12.0,1.0,137.0,Unhealthy for Sensitive Groups
2019-12-04,8.5,87.0,139.0,73.0,154.0,1023.0,11.4,1.0,154.0,Unhealthy
2019-12-05,7.5,78.5,140.0,79.0,158.0,1025.0,11.3,1.0,158.0,Unhealthy
2019-12-06,5.5,73.5,130.0,88.0,159.0,1025.0,11.0,1.0,159.0,Unhealthy
2019-12-07,5.0,76.0,98.0,90.0,156.0,1024.0,12.1,1.0,156.0,Unhealthy
2019-12-08,5.5,76.0,95.0,78.0,135.0,1022.5,10.5,1.0,135.0,Unhealthy for Sensitive Groups
2019-12-09,7.0,76.0,101.0,64.0,130.0,1021.0,10.5,1.2,130.0,Unhealthy for Sensitive Groups
2019-12-10,7.5,84.0,101.0,64.0,139.0,1019.0,11.8,1.2,139.0,Unhealthy for Sensitive Groups
2019-12-11,8.0,81.0,109.0,62.0,135.0,1018.0,11.8,1.2,135.0,Unhealthy for Sensitive Groups
2019-12-12,9.0,87.0,150.0,80.0,157.0,1020.0,12.0,1.0,157.0,Unhealthy
2019-12-13,9.0,93.0,147.0,53.0,155.0,1022.5,10.0,1.2,155.0,Unhealthy
2019-12-14,9.0,93.0,83.0,40.0,81.0,1022.5,10.0,1.2,81.0,Moderate
2019-12-15,8.5,87.0,113.0,51.0,124.0,1021.5,10.0,0.8,124.0,Unhealthy for Sensitive Groups
2019-12-16,7.5,93.0,110.0,54.0,135.0,1021.0,9.0,1.0,135.0,Unhealthy for Sensitive Groups
2019-12-17,6.0,84.0,99.0,53.0,119.0,1020.0,8.0,1.2,119.0,Unhealthy for Sensitive Groups
2019-12-18,4.5,87.0,104.0,55.0,117.0,1020.0,8.5,1.1,117.0,Unhealthy for Sensitive Groups
2019-12-19,6.0,84.0,127.0,60.0,146.0,1019.0,9.5,1.0,146.0,Unhealthy for Sensitive Groups
2019-12-20,6.0,78.5,127.0,69.0,154.0,1017.5,10.5,1.2,154.0,Unhealthy
2019-12-21,7.0,87.0,152.0,74.0,158.0,1018.0,10.5,1.0,158.0,Unhealthy
2019-12-22,5.0,73.5,121.0,74.0,152.0,1018.0,10.5,1.2,152.0,Unhealthy
2019-12-23,5.0,84.0,107.0,62.0,151.0,1018.5,9.0,1.2,151.0,Unhealthy
2019-12-24,4.5,84.0,123.0,54.0,139.0,1020.0,7.0,1.2,139.0,Unhealthy for Sensitive Groups
2019-12-25,4.0,78.0,126.0,65.0,144.0,1019.0,6.5,1.2,144.0,Unhealthy for Sensitive Groups
2019-12-26,2.0,81.0,126.0,60.0,148.0,1018.0,6.6,1.2,148.0,Unhealthy for Sensitive Groups
2019-12-27,2.0,78.0,135.0,61.0,152.0,1018.0,6.0,1.2,152.0,Unhealthy
2019-12-28,2.0,75.0,153.0,75.0,161.0,1020.5,7.0,1.0,161.0,Unhealthy
2019-12-29,2.0,75.5,153.0,70.0,159.0,1021.0,3.3,0.4,159.0,Unhealthy
2019-12-30,3.0,93.0,148.0,67.0,162.0,1020.5,2.5,0.5,162.0,Unhealthy
2019-12-31,,,153.0,82.0,168.0,,,,168.0,Unhealthy
2020-01-01,,,158.0,82.0,179.0,,,,179.0,Unhealthy
2020-01-02,,,159.0,72.0,176.0,,,,176.0,Unhealthy
2020-01-03,7.0,93.0,157.0,62.0,171.0,1021.0,8.5,1.0,171.0,Unhealthy
2020-01-04,7.5,96.5,151.0,55.0,153.0,1018.0,8.0,0.9,153.0,Unhealthy
2020-01-05,5.0,81.0,91.0,44.0,103.0,1017.0,7.3,1.0,103.0,Unhealthy for Sensitive Groups
